inchikey	name	is_drug	evidence	moa	support	lpv_5	lpv_4	lpv_3	top1_inchikey	top2_inchikey	top3_inchikey	top1_name	top2_name	top3_name
FOSMCUOHRDBFRX-UOCXRWNNSA-N	Longimicin D	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
MWFDJWINITVGDL-QXAKKESOSA-N	Carboxamide Deriv. 5R	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
JGGQDYGJHAGCSW-RBZQAINGSA-N	Chembl3357206	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
DAAUVSVERFXBSX-CTTPWDMVSA-N	24-Deoxy-4-Guanidino-5-N-Acetyl-Neuraminic Acid	1	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
LVFCJUVYCSPOOY-KRJMWWHISA-N	Fpd	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
RPLSMILMVIUFAQ-JGGROAPSSA-N	RPLSMILMVIUFAQ-JGGROAPSSA-N	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
KNUGSZUEXYAVIX-GVDBMIGSSA-N	Chembl3357213	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WRJITTKUXGEQBF-KJKBHKFMSA-N	Archazolid F	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
NVEHHLIUGKSLBV-QPTUXGOLSA-N	Chembl3357203	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
SEFNAPPJTDBBFI-HTRCEHHLSA-N	Chembl1078058	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
UFSBEYSJWUBWLQ-BBDHFTPISA-O	UFSBEYSJWUBWLQ-BBDHFTPISA-O	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
LHMBJXKVNLAJJD-QFAUSYGLSA-N	(2R,3R,4S,5R,6R,2'R,3'R,4'S,5'R,6'R)-2,2'-([(2R,3R,4S,5S,6S)-3,4-Dihydroxy-6-(Hydroxymethyl)Tetrahydro-2H-Pyran-2,5-Diyl]Bis{1H-1,2,3-Triazole-1,4-Diyl[(2S,3R,4S,5S,6S)-3,4-Dihydroxy-6-(Hydroxymethyl)Tetrahydro-2H-Pyran-2,5-Diyl]-1H-1,2,3-Triazole-1,4-Diylpropane-3,1-Diyloxy})Bis[6-(Hydroxymethyl)Tetrahydro-2H-Pyran-3,4,5-Triol]	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
LOURILQHJUWLGR-RRFJBIMHSA-N	Cf2011	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
VEEJNUWEPJMSAO-YECOWLKZSA-N	Ac1Nqt8D	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
SKLZKDSSSZNRDJ-BWDLWKDKSA-N	Chembl43136	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
VJTLCZNJZZQWRD-YNEHKIRRSA-N	(3R,4R,5S)-4-Acetamido-5-Amino-3-(4-Methylpiperazin-1-Yl)Cyclohexene-1-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
MYMBZIVXMFWLQH-NYAUCJIASA-N	Chembl1159778	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
CCPSTGRFUHTVNN-DWYDXDSKSA-N	Chembl3355595	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
GICLADQKEGTNBW-AZLLNZMTSA-N	Chembl3099319	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
SQMJSIKUOUSKGN-HQNXNICLSA-N	Chembl2332551	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
NMXJNHVQXYBXDU-ZOLSBRMLSA-N	NMXJNHVQXYBXDU-ZOLSBRMLSA-N	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
PPPAPJFPGQOYCE-UHFFFAOYSA-N	Chembl1087703	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
QNRRHYPPQFELSF-CNYIRLTGSA-N	Laninamivir	1	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
BQSFIRDLHHPRBU-YBVZABDUSA-N	Chembl399060	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
VJTPBNUXDULDQD-UFGQHTETSA-N	9-Amino-2-Deoxy-23-Dehydro-N-Acetyl-Neuraminic Acid	1	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
NHZVBLQIAXLMRS-CIQGVGRVSA-N	(2R,4R,5R)-5-[(1S)-1-Acetamido-3-Methylbutyl]-4-Propanoylpyrrolidine-2-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
RQYULXQAINHIMD-ABAVYFCKSA-N	Chembl302133	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
NNWVJTKJMJKOEU-CTBBGLRNSA-N	Squafosacin B	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
ZLPXROLFQUPNHI-BQBZGAKWSA-N	4-Amino-5-Fluoro-1-[(2S,5S)-4-Fluoro-5-(Hydroxymethyl)-2,5-Dihydrofuran-2-Yl]Pyrimidin-2-One	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
GOKPULACKIFZQS-QPPOZKHWSA-N	Cyclopentane Amide Deriv. 16I	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
AJNPGMLYFPAQEA-YYTMOYMQSA-N	Schembl15896785	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
ZQMCRBQLMYWZNW-PVRKEHQGSA-N	Chembl166784	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WFADZALWQKQQCG-NYMASUJMSA-N	Chembl1165529	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
DPBMSGQYTGKICH-UHFFFAOYSA-N	Chembl56328	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
GEQMRPCOOXCMKU-NFXIWCCYSA-N	Chembl3085425	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
BOCARSGZHMZWCE-KXFIGUGUSA-N	Chembl305612	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WPVFJKSGQUFQAP-GKAPJAKFSA-N	Valganciclovir	1	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
VTDPXZFVBGIJMK-MIGBRYPXSA-N	Chembl379388	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
AWVBHWYDJPPLHH-WLTVTEBQSA-N	Chembl2414866	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
PCSYBTBAKASCBQ-UIISKDMLSA-N	Chembl357722	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
UVIUBXKVDCKKBS-HCZOVWHVSA-N	Chembl3350644	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
OEASCAGVSJLQIC-ARBGOCEISA-N	Chembl399943	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XTIMRXVPVFZNGL-UHFFFAOYSA-N	Chembl166614	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
PHVNBKLWNINRKE-YVECIDJPSA-N	(2R,4S,5R)-5-[(1S)-1-Acetamido-3-Methylbutyl]-4-Ethenylpyrrolidine-2-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
IVYNKQOIDZJJMP-FFSHHJQWSA-N	Chembl3138501	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
ZNRGSYNQOLEMKF-CGTJXYLNSA-N	Chembl73669	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XSLMSJXDVXJCAZ-CEWLAPEOSA-N	Carboxamide Deriv. 4Al	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
CEFQDCLGNHXSIJ-DCJTVAHFSA-N	Chembl254885	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
UZYHGLKAAJBPRY-DIEJLHDWSA-N	Chembl3558725	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
VOJUVMLIWDTFGL-UHFFFAOYSA-N	Chembl335850	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
PHYBFKLXQMCMNU-BONDFROLSA-N	Carboxamide Deriv. 4As	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
QHERVRWMFPILRD-UHFFFAOYSA-N	Ac1Md8Kv	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
OLFYZBCXUWRTSE-LMLFDSFASA-N	Pyrrolidine Deriv. 21	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
HGKXDQMONGAZJI-YECOWLKZSA-N	Ac1Nqta7	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
PJQMINRIJUCTIZ-FKONRUPGSA-N	Chembl1159657	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
KWBLHCGBNNBDAO-PWRGDLIESA-N	Chembl1289755	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
NDSRVEVPEHGDQY-FWIHLOJWSA-N	Pyrrolidine Deriv. 32	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
GQXORHHJNMOULU-XUVXKRRUSA-N	Chembl3342476	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XISPDBALALKGMY-KFKAGJAMSA-N	Carboxamide Deriv. 4An	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WZTMLZINVZPVKQ-USXIJHARSA-N	(2R,3R,4S)-3-Acetamido-4-Amino-2-[2-Hydroxyethyl(Phenethyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
MYLCSLDTDYWTAM-GVDBMIGSSA-N	Chembl3342461	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
CGRNTDKQFBWPNJ-RMIBSVFLSA-N	Chembl1164463	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WNFXUXZJJKTDOZ-OAHLLOKOSA-N	Acetylshikonin	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
OAFIVRUVYWMTHX-WSXXDHOZSA-N	Chembl2068885	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
OYKAQKLJBYMZSV-VLLPDFJVSA-N	3-Deoxy-3-[4-(Thiophen-3-Yl)-1H-1,2,3-Triazol-1-Yl]-Beta-D-Galactopyranosyl 3-Deoxy-1-Thio-3-[4-(Thiophen-3-Yl)-1H-1,2,3-Triazol-1-Yl]-Beta-D-Galactopyranoside	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
LRPFUXYOZLWLLJ-UHFFFAOYSA-P	Chembl1182058	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
BEFZAMRWPCMWFJ-UHFFFAOYSA-N	4,8-Dihydroxy-5,5,7,9-Tetramethyl-16-[1-(2-Methyl-1,3-Thiazol-4-Yl)Prop-1-En-2-Yl]-1-Oxacyclohexadec-13-Ene-2,6-Dione	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
ZSBICEYACJAFRY-LPAAJVCMSA-N	Chembl232977	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XJTBKNFACRAPEK-OGUHHNHRSA-N	Carolin C	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
KCKYNOWDDSHDIY-PYBGIAKNSA-N	Ac1Nqt81	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WLGAALHFJPFRFP-YNEHKIRRSA-N	Chembl3342330	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
IKLAVZZIBRWGTC-NWANDNLSSA-N	Chembl1161283	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
DITCCVWUZRNCJW-XOTOMLERSA-N	Chembl394665	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
GKQPKEYSNFSHDQ-UHFFFAOYSA-N	GKQPKEYSNFSHDQ-UHFFFAOYSA-N	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
OYOKHBHOTQDIPM-BRHOHSSQSA-N	Lactimidomycin	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
HNPKZMPFTORRQD-NGBXUZPPSA-N	Chembl1253589	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WPZSUTUAATWRPU-YSLANXFLSA-N	3-Amino-45-Dihydroxy-Cyclohex-1-Enecarboxylate	1	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XMBMCUACUOKRPD-JMJZKYOTSA-N	Chembl344548	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
HDVPQUCVNJUFLQ-UHFFFAOYSA-N	1-(2Ohetome)-6Phs-5Vinylu	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
YVOFDUHVTLZRBY-UHFFFAOYSA-N	YVOFDUHVTLZRBY-UHFFFAOYSA-N	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
ATFBWSUHEBLLLQ-BFHYXJOUSA-N	(3R,4R,5S)-4-Acetamido-5-Amino-3-(Azepan-1-Yl)Cyclohexene-1-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
RPJMKEMUMDZIJM-FEWASXDYSA-N	Chembl254883	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
JTTRLBBJVKFTMI-GRFWGQBHSA-N	Chembl1652689	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
DAEFUOXKPZLQMM-AUDZWCKFSA-N	Squamocin	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
FOTHOLWACKDDPD-SPCBQYLLSA-N	Cyclopentane Amide Deriv. 16G	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
BMVPLHCMGOWMGY-NWZZVCMHSA-O	5'-Deoxy-5'-{[(2S)-2-(Triaza-1,2-Dien-2-Ium-1-Yl)Propanoyl]Amino}Uridine	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
SWUOMOKIAMYJDN-FOWTUZBSSA-N	Chembl2269636	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WGHODTZLEHKXQC-GVDBMIGSSA-N	Chembl3263936	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XZNKTKFFQRIQAN-BZIXAJQCSA-N	Chembl80354	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
OZXOXSKHHIGIKG-SEQHWMEXSA-N	Ac1Nqt9G	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
NKHVQSJVSMTQID-YNUTZCEOSA-N	Militarinone B	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
JVZKLBBWGMIYNM-CDGCEXEKSA-N	Chembl182628	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
HMIIBNQIZSBHLN-ZJUUUORDSA-N	Chembl428172	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
OTYOERJVFOHISU-UHFFFAOYSA-N	Pyridine Deriv. 51	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
HEXKMBDBYKKIII-RRFJBIMHSA-N	(3R,4R,5S)-4-Acetamido-5-Amino-3-(Azocan-1-Yl)Cyclohexene-1-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
NZHCYWWTEYUPNE-JTQLQIEISA-N	Chembl3586478	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
ICAPVQDEIMQERZ-APQLOABGSA-N	Chembl379965	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
VQOOHGUOEJZLKB-UHFFFAOYSA-N	Bdbm50347185	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XSHYAKVACIHYRB-BHDDXSALSA-N	Chembl3342479	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
CKFUCCWIUYBYHB-NUEKZKHPSA-N	Chembl98838	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
ZGOKVDSRHDGGBC-QBBQCFRVSA-N	Chembl1289428	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WYPXHQQXFIZCPB-XUMXAOSFSA-N	Chembl3577614	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
IZHMZNLAOQHCDZ-LRGKAINGSA-N	2-Deoxy-Kdn	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WPXLGLWNXHFMTE-CGTJXYLNSA-N	Chembl147283	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
WMNMGPIQVYBPRB-ZZEHVWSGSA-N	Chembl1164186	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XIPYRFCNRMXIRH-CGTJXYLNSA-N	(2R,3R,4S)-3-Acetamido-4-Amino-2-[3-Hydroxypropyl(Phenethyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
KGGVWMAPBXIMEM-OHCIAEEBSA-N	Chembl349802	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
VTBSZPIKMDFTRQ-UHFFFAOYSA-N	Chembl82186	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
LPYMQRVYNBUDBN-USXIJHARSA-N	(2R,3R,4S)-3-Acetamido-4-Amino-2-[2-Azidoethyl(Phenethyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
AWAJVWLTSQPOPH-VDTYLAMSSA-N	4-Amino-5-Fluoro-1-[(2S,5R)-5-(Hydroxymethyl)-2,5-Dihydrothiophen-2-Yl]Pyrimidin-2-One	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
PHCJTEBVRGPKRU-IPMKNSEASA-N	Chembl3357210	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
RDLNVCALMXCDOJ-UHFFFAOYSA-N	RDLNVCALMXCDOJ-UHFFFAOYSA-N	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
APKYSPQZGHGNAC-MVWJERBFSA-N	Chembl348995	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
ITKUWXVTTPFOMH-NRFQWKTPSA-N	Chembl437345	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XTNBFMDOJBRXKJ-GWKNDBFUSA-N	Ac1Nqt84	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
AKRSNNDSRNCUEU-BDAKNGLRSA-N	Chembl18693	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
VECLHVVFVIYQMM-GVDBMIGSSA-N	Cf2012	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
XDWUALXMEIYOQM-UFGQHTETSA-N	49A	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
LFXHMJHEJHADCV-BHDDXSALSA-N	Chembl3263942	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
TWIKMSBUPNVIPQ-ONGXEEELSA-N	(3S,4S)-3-Acetamido-4-Amino-2-(2-Ethylbutanoyl)-4,5-Dihydro-3H-Pyridazine-6-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
SHZLGTIBAVWRQZ-ZMSDIMECSA-N	Chembl1270232	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
IYDPQFYEVNDKDY-UHFFFAOYSA-N	Chembl58914	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
OBRFFAUWYCOFJW-USXIJHARSA-N	(2R,3R,4S)-3-Acetamido-4-Amino-2-[Benzyl(Propyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
RERMINJMOHOHPC-MIGBRYPXSA-N	Chembl385270	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
UKTIJASCFRNWCB-RMIBSVFLSA-N	Laninamivir octanoate	1	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
JPWICWCKANHMHT-CGTJXYLNSA-N	Carboxamide Deriv. 4Ab	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
AAZNZTJNDUZPDY-SQNIBIBYSA-N	Chembl3238530	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
UWOCSXAJRFFVPF-YKDNNQTJSA-N	Chembl3085423	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
UEWWTSZFOOGNQE-CGTJXYLNSA-N	Carboxamide Deriv. 4Ai	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
UMBMZMNWHOIUIQ-KKKZHMRBSA-N	Chembl138540	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
ZCKICYYSMPGGAC-UHFFFAOYSA-N	Chembl35923	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
BPGZCCJLABIAJA-RCCFBDPRSA-N	Chembl3342470	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
DJFMRQDUPWMJSP-QCBLDLNASA-N	Chembl3558771	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
DCOVCPHGKHWFHJ-RCCFBDPRSA-N	Chembl3342462	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
MFGGZOXRUQUDRB-SNCKBNSDSA-N	Ac1Nqt7Y	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
FCMYPMGTCIMUMZ-UHFFFAOYSA-N	FCMYPMGTCIMUMZ-UHFFFAOYSA-N	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
HHXVMMPYJYJVBV-REMVFMDPSA-N	Ac1Nqt7P	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
VXMILTBKDWEHOY-UHFFFAOYSA-N	Chembl462555	0	-2	-2	4	0	0	1	VSZGPKBBMSAYNT-RRFJBIMHSA-N			Oseltamivir		
