inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
DOCSJDBYXHTTJF-AIBWNMTMSA-N,Chembl402148,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UTBXQXDHJQPHJP-UHFFFAOYSA-N,Smr000082028,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CGRNTDKQFBWPNJ-RMIBSVFLSA-N,Chembl1164463,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UYALZNMVEXNFGI-GVDBMIGSSA-N,Chembl325456,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DZEIDZNKZARNTJ-UHFFFAOYSA-N,"Diethyl 5-Amino-2-Methyl-3-Oxo-7-Phenyl-2,3-Dihydro-7H-[1,3]Thiazolo[3,2-A]Pyridine-6,8-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LGOPAAIOOWQILS-UHFFFAOYSA-N,LGOPAAIOOWQILS-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CIAQWTMEOZOLIA-CYBMUJFWSA-N,Nsc715145,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KKQUPZUCLOQKLJ-UHFFFAOYSA-N,Ethyl 1-[2-(Sec-Butylamino)-2-Oxoethyl]-5-(4-Fluorophenyl)-2-Methyl-1H-Pyrrole-3-Carboxylate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CWZGQDOSIVDCEJ-UHFFFAOYSA-N,Chembl110021,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZUJDLWWYFIZERS-UHFFFAOYSA-N,Phenyl N-Acetyl-Alpha-D-Galactosaminide,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YQPNZZSFECBZKZ-UHFFFAOYSA-N,"Dimethyl 1-[4-(Ethoxycarbonyl)Phenyl]-4-(3-Hydroxy-4-Methoxyphenyl)-1,4-Dihydropyridine-3,5-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LPROLPQTWKDPNU-UHFFFAOYSA-N,Chembl125021,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JYEFPZPGDOKWJK-UCIIXRRMSA-N,Ac1Ns68R,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
APUGHWMHGORJJE-MCRVVNTDSA-N,Chembl148966,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UORSWGPLCPBYOP-PIPLOTLNSA-N,Chembl3691957,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SCTMGBDXYTYTJH-KAJMWERUSA-N,Chembl212991,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IZQHJLQEZZNCJI-FXBDTBDDSA-N,Carboxamide Deriv. 5D,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DLBPVPLABVAVJF-XLPZGREQSA-N,Carbocyclic Analogue 58,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HCJCGTPPQXABFT-LDADJPATSA-N,Chembl3401142,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WAFDSQXKSGGKCD-UHFFFAOYSA-N,39736-29-3,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XMYRNOBSKJPAFD-UHFFFAOYSA-N,St50617646,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FTRBYWCINKUOKB-IRXDYDNUSA-N,Schembl502787,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QNCLAKNTPSBMNK-GAJHUEQPSA-N,Chembl3691164,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QCZPLLWOPJAVSX-UHFFFAOYSA-N,"Ethyl 2-(Acetylamino)-4-Methyl-1,3-Thiazole-5-Carboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VRKCYAMLHZHZPR-BXGOZMQFSA-N,4-O-[2-(Acetylamino)-2-Deoxy-Beta-D-Glucopyranosyl]-5-O-Phosphono-D-Ribitol,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JINJZWSZQKHCIP-UFGQHTETSA-N,2-Deoxy-23-Dehydro-N-Acetyl-Neuraminic Acid,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GDVDNLLDXBKKJO-BSDSXHPESA-N,4Ks4,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SKOZFDIGKDPQBO-RYPNDVFKSA-N,13343-62-9,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RSSWJKIEQNXLTN-UHFFFAOYSA-N,"Ethyl 8-Bromo-4-Methyl-7-Phenylpyrazolo[5,1-C][1,2,4]Triazine-3-Carboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NWGYXBHPLFBXGE-LMIIYESCSA-N,Chembl214761,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AAPZZJLGYOZVIY-UHFFFAOYSA-N,Stk009208,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZGWPKLVYTMVKAF-UHFFFAOYSA-N,"Ethyl 4-[(Tert-Butylamino)Carbonyl]-3,5-Dimethyl-1H-Pyrrole-2-Carboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JHQILUCAHUSRRD-UHFFFAOYSA-N,Chembl2237114,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NQZMAKCSKQBECK-GEFWAURFSA-N,Bdbm50441970,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UIIASLWZKUKENL-UHFFFAOYSA-N,"2-Aminoindole, 9B",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QDVFOADQCFRSSP-MKPLZMMCSA-N,5-ACETAMIDO-56-DIHYDRO-4-HYDROXY-6-ISOBUTOXY-4H-PYRAN-2-CARBOXYLIC ACID,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HFPUIKASVASTSH-UHFFFAOYSA-N,Ethyl 2-[(3-Methylbutanoyl)Amino]-5-Phenyl-3-Thiophenecarboxylate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AKMOLCBNXCXVLO-UHFFFAOYSA-N,Mls001097144,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
TXVRICWGWBIUAG-UHFFFAOYSA-N,"Diethyl 4-(4-Chlorophenyl)-2,6-Dimethyl-1,4-Dihydropyridine-3,5-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MIRAMMMXFXHKPC-ACXQXYJUSA-N,Chembl2112264,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KZZAKABOUFRVGU-UHFFFAOYSA-N,"Ethyl 4-{[6-(4-Fluorobenzyl)-5-Oxo-6,7-Dihydro-5H-Pyrrolo[3,4-B]Pyridin-7-Yl]Amino}Benzoate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RSQBDFOKCMYLMX-UHFFFAOYSA-N,Chembl111629,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BYKGNHGDMQKYEE-UHFFFAOYSA-N,4N-726,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MSQFCWWHCMTEME-JMJZKYOTSA-N,"(2R,3R,4S)-3-Acetamido-4-Amino-2-[Methyl(Propyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OFWHZYYLDSQVNB-UHFFFAOYSA-N,1-Ethyl-2-Mercapto-1H-Benzoimidazole-5-Carboxylic Acid Ethyl Ester,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BCFJLDKEDRAZBZ-QXAKKESOSA-N,Carboxamide Deriv. 4Ah,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DYCCLPFFILCZGU-CBQIKETKSA-N,Schembl1697417,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SPNTTZDTGCCUHU-UHFFFAOYSA-N,Chembl1330705,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LVHNTBQIJRVPQK-DRNTULDOSA-N,Chembl3691189,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PBGQJNIKRSVZMP-USWWRNFRSA-N,Chembl55119,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZZHYHCREWYKNCG-UHFFFAOYSA-N,Stk574113,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WKAKARFZGJZVOS-UHFFFAOYSA-N,Chembl2272987,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
URUDPLVSVSVLMS-UHFFFAOYSA-N,CID72767582,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DTFAJAKTSMLKAT-UHFFFAOYSA-N,"4,6-Diaminocyclohexane-1,2,3-Triol",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DLGJWSVWTWEWBJ-UHFFFAOYSA-N,Ac1Ndptp,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VAZIBGQNCPACLU-VIFPVBQESA-N,Mls000042328,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JINJZWSZQKHCIP-NZZKMWLNSA-N,2-Deoxy-23-Dehydro-N-Acetyl-Neuraminic Acid,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OBZAQDJURYQWDV-RRFJBIMHSA-N,Ac1Larps,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XFJBLTYSNCHCSM-OJOWTSHBSA-N,Bdbm211623,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VAYGIWGSPRMAJW-UIXHWQKESA-N,Chembl3691946,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AETXUPHTVOYZKS-FOCLMDBBSA-N,AETXUPHTVOYZKS-FOCLMDBBSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GVZFALOJMSTSJL-UHFFFAOYSA-N,"Diethyl 4-Oxopyran-2,6-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GNPBPOPWEFZFSV-UHFFFAOYSA-N,Mls001013344,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HGYRNBWLYZJBDT-YNEHKIRRSA-N,Chembl1270126,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AYQRQGLLNSQUHF-USXIJHARSA-N,Chembl317571,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BSOQXXWZTUDTEL-UHFFFAOYSA-N,53678-77-6,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BSOQXXWZTUDTEL-ZUYCGGNHSA-N,Muramyl Dipeptide,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XJRHWGMMLUJUMV-DDEZQWHHSA-N,Chembl1085196,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AETXUPHTVOYZKS-NXVVXOECSA-N,AETXUPHTVOYZKS-NXVVXOECSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LZJQGHANHHDMBC-UHFFFAOYSA-N,Bdbm50045954,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PUOWLWZDSDPHDN-FVMIAERFSA-N,Chembl3687482,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XDWUALXMEIYOQM-UFGQHTETSA-N,49A,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BMVFQMWXHOSRGF-UHFFFAOYSA-N,Chembl3305168,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QNNZFROFTUUJFL-QAFZHGILSA-N,Chembl2205840,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FJAUGPIVZPBPFO-IUCAKERBSA-N,Schembl1836328,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UKTIJASCFRNWCB-RMIBSVFLSA-N,Laninamivir octanoate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BSRIIAAKUJTNQY-QDXMNTATSA-N,Chembl1161286,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MYGYXIPRVVFNRR-UHFFFAOYSA-N,Smr000094212,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ITKUWXVTTPFOMH-NRFQWKTPSA-N,Chembl437345,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BSRIIAAKUJTNQY-MCRVVNTDSA-N,Chembl1161287,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SHARBCCNJFVSHN-PWRGDLIESA-N,Chembl384179,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
STHAJBBJPDYGPI-QWRGUYRKSA-N,Schembl1834646,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WYWNZCZUCHSVES-QJPTWQEYSA-N,Ac1La2N9,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RMLKBXRDYWVPFP-UHFFFAOYSA-N,Mls002706760,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ITJLBJMAHXESLV-UHFFFAOYSA-N,Ethyl 3-Amino-5-(4-Fluorophenyl)Thiophene-2-Carboxylate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QITAGYVZDNZULE-HDBWYCHPSA-N,4-Acetamido-24-Didexoy-D-Glycero-Beta-D-Galacto-Octopyranosylphosphonic Acid,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BLHGOYXIPZHZDY-UHFFFAOYSA-N,Nsc662564,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RNABOYGBCYHTDS-UHFFFAOYSA-N,Mls000113237,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
STHGHQQXJVLKME-MSOLQXFVSA-N,Chembl237758,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VADZKAJAILWNSI-RCCFBDPRSA-N,Carbocyclic Analogue 41,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QNEUCNRFTPZVRD-CGTJXYLNSA-N,"(2R,3R,4S)-3-Acetamido-4-Amino-2-[Cyclopropyl(Phenethyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZMCBYSBVJIMENC-UHFFFAOYSA-N,Tricaine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZGZKWXYWPXZOLP-UHFFFAOYSA-N,"Diethyl 4-[4-(Methoxycarbonyl)Phenyl]-1,2,6-Trimethyl-1,4-Dihydropyridine-3,5-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VVTJQHCRBOHFTD-UHFFFAOYSA-N,Cid_4507,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SRBWAIWJMGLCDO-UHFFFAOYSA-N,Chembl214467,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RVPFDTKZDDSKCH-QWRGUYRKSA-N,Schembl1834508,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CBIVFZXLBGGJIX-MMCPYJTDSA-N,"(3R,4R,5S)-4-Acetamido-5-Amino-3-(8-Azabicyclo[3.2.1]Octan-8-Yl)Cyclohexene-1-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JINJZWSZQKHCIP-UHFFFAOYSA-N,2-Deoxy-23-Dehydro-N-Acetyl-Neuraminic Acid,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KCTVGDJYWANSPP-PIPLOTLNSA-N,Chembl3687433,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CRDLPABGEBZORP-IUCAKERBSA-N,Schembl1838018,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DUGNFLRRNRIJOU-UHFFFAOYSA-N,DUGNFLRRNRIJOU-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XIPYRFCNRMXIRH-CGTJXYLNSA-N,"(2R,3R,4S)-3-Acetamido-4-Amino-2-[3-Hydroxypropyl(Phenethyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KHLUOAZWYONYCR-UHFFFAOYSA-N,"4-Ethyl 2-(2-Methoxyethyl) 5-Amino-3-Methylthiophene-2,4-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BHKKJCDYVINSOH-UHFFFAOYSA-N,Smr000009390,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WPZSUTUAATWRPU-YSLANXFLSA-N,3-Amino-45-Dihydroxy-Cyclohex-1-Enecarboxylate,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JINJZWSZQKHCIP-NLULIJGNSA-N,2-Deoxy-23-Dehydro-N-Acetyl-Neuraminic Acid,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JXUYSAJBWAYKTE-QJPTWQEYSA-N,Ac1La2Mr,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FRZYHGPCSHDXIZ-JAJWTYFOSA-N,FRZYHGPCSHDXIZ-JAJWTYFOSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DYCCLPFFILCZGU-UHFFFAOYSA-N,Schembl17082925,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DFCARJAECCPPGB-NFOAWVKWSA-N,Ac1Nraxw,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DIIWVXJQQDQUHB-UHFFFAOYSA-N,CID46906759,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JIDKYDTZYFDAFZ-JMJZKYOTSA-N,Chembl350298,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PYZCPRVVLOGSQY-ZPKKHLQPSA-N,Chembl215612,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QITAGYVZDNZULE-IHICSVBISA-N,4-Acetamido-24-Didexoy-D-Glycero-Beta-D-Galacto-Octopyranosylphosphonic Acid,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WFUYARDFDRGYFM-UHFFFAOYSA-N,Chembl575250,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DFQRFSSNQKFSBJ-IUCAKERBSA-N,Schembl1832520,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MZCXRNNITLKBTM-UHFFFAOYSA-N,Smr000070422,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AELCINSCMGFISI-BDAKNGLRSA-N,(1R2S)-2-Phenylcyclopropanaminium,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RUXBAAFLWYBMAI-YNEHKIRRSA-N,Ac1Ns6Je,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UHCFPDVSTRQYLI-UHFFFAOYSA-N,Mls002163340,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KPCIUQMXEVBUGK-UHFFFAOYSA-N,Chembl371067,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NCAOGPVUVXZUCU-UHFFFAOYSA-N,Ethyl 5-Trifluoroacetyl-2-Furanoate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KSHXYSCRQMFKFW-UHFFFAOYSA-N,Mls000769213,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MLEYNFMNPJIWGP-JVUFJMBOSA-N,Chembl1233438,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LCFSIJBXLXMEAM-NWANDNLSSA-N,Chembl321962,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YWXRVYOGFMDDRZ-UHFFFAOYSA-N,Ethyl 2-(Acetylamino)-7-Methoxy-1-Benzothiophene-3-Carboxylate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CCPCKLDLCGDBJZ-UHFFFAOYSA-N,"Diethyl 4-Oxo-4H-Quinolizine-1,3-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QDYQEUOIDZYTQR-UYOJVJPESA-O,Chembl147080,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YWWHKOHZGJFMIE-UHFFFAOYSA-N,Monoethyl Phthalate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CAYJCHBHPRYMQX-UHFFFAOYSA-N,Stk204791,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NXAIKJLHJJDCAN-QJPTWQEYSA-N,Ac1Ns6Ie,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ISSHDEMQWJANGA-RHSMWYFYSA-N,Schembl15060140,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DTSXRQWOCZUNPL-YVNCZSHWSA-N,Murnac Alpha-1-Phosphate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HZZSGKZCAWBAJY-QAFZHGILSA-N,CID53484070,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QABNLWXKUCMDBP-UHFFFAOYSA-N,Nemadipine-A,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KBPUBCVJHFXPOC-UHFFFAOYSA-N,"Ethyl 3,4-Dihydroxybenzoate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
