inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
WEUREFIAMIPTHP-UHFFFAOYSA-N,Chembl584893,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MIJUVXDVRDGOIN-UHFFFAOYSA-N,Bas 00483756,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QYTLRVWZJUAWQZ-UHFFFAOYSA-N,"N-(2-Methoxydibenzo[B,D]Furan-3-Yl)-2-Methyl-3-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NCOWXCCJOMOFKK-UHFFFAOYSA-N,St50874767,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KBCDHWKGQZTNTH-UHFFFAOYSA-N,Ac1Mrmme,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IOJUJUOXKXMJNF-UHFFFAOYSA-N,Nitroaspirin,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PKYOKWSTIYSJTO-UHFFFAOYSA-N,Ac1Njv1M,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
NVMWLSDQNJWEFB-UHFFFAOYSA-N,"4,5-Dimethoxy-N-(5-Methylpyridin-2-Yl)-2-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PLAZTCDQAHEYBI-UHFFFAOYSA-N,2-Nitrotoluene,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BOPKXLLUZSPQTQ-UHFFFAOYSA-N,Mls000703499,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GISUBDYIFAJEQD-UHFFFAOYSA-N,Ac1Lfuwh,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CGALQZIZEWFYQY-UHFFFAOYSA-N,Mls000683211,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PJAGZLHVGCNMPZ-UHFFFAOYSA-N,Stk294474,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WYBICGSVBZRQKS-XBXARRHUSA-N,An-329/40613881,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BOTMMLHBQCZMHA-UHFFFAOYSA-N,St50871049,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
HUHQPZXYXMNRGW-UHFFFAOYSA-N,Chembl506373,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
PJBYWJOUKYCPLF-UHFFFAOYSA-N,2-Chloro-N-(2-Nitrophenyl)Quinoline-3-Carboxamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NYIZXMGNIUSNKL-UHFFFAOYSA-N,Dipyrocetyl,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ASYNJFFZTCDQLF-UHFFFAOYSA-N,Stk185801,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XAIZBKXTVXFSFI-UHFFFAOYSA-N,F1838-0791,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DVPLSWFRTJFLPY-HWKANZROSA-N,Ac1O0Dph,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ORVJNLHVHJVTNR-UHFFFAOYSA-N,St50828781,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NYHYQDXXVQAQGX-UHFFFAOYSA-N,Mls001065891,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YNAZKVHGTNAKIA-UHFFFAOYSA-N,"N-[5-(4-Fluoro-Phenyl)-[1,3,4]Thiadiazol-2-Yl]-2-Methoxy-Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FOVLNHJABWPLMT-UHFFFAOYSA-N,F0289-0102,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GINMSOQRMYHPRM-RQZCQDPDSA-N,Mls000912239,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ORUNDBNCQYLJHJ-UHFFFAOYSA-N,Mls000830198,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VNAPRPPPYFDRTL-UHFFFAOYSA-N,St50634893,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BOSLDRMHSGQVEF-RNATXAOGSA-N,Chembl313959,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UBNVVKHJWUESPZ-AUWJEWJLSA-N,Ac1Ntj9A,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QZWSNIKNODRGIM-UHFFFAOYSA-N,2-Methoxy-N-(2-Naphthyl)Benzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NBIUTIDTHURFLJ-UHFFFAOYSA-N,Chembl2381205,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HSXVILJLNBVNRN-UHFFFAOYSA-N,Mls000088961,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VONPQEWQAJLZOP-VXLYETTFSA-N,Mls000720119,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DSEZEYASLFCOFQ-UHFFFAOYSA-N,Nsc309880,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
TWAYFDNOKZTGMF-UHFFFAOYSA-N,Ac1M4Dfr,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SIQGAPSHMMGEPC-UHFFFAOYSA-N,N-Ethyl-N'-[(5-Nitro-3-Thienyl)Carbonyl]Urea,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OOHAKVXWIBBCMJ-UHFFFAOYSA-N,Chembl482376,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
NFUILGBRJQDWLM-UHFFFAOYSA-N,Chembl2392176,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UBADSFXILNNXBV-UHFFFAOYSA-N,Methyl 2-Chloro-5-[(2-Methyl-3-Nitrobenzoyl)Amino]Benzoate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RALBTYUFRQPFPB-UHFFFAOYSA-N,Brn 5453348,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HSZYUHYWUZFHQT-UHFFFAOYSA-N,Chembl578985,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OTEXMVRSMNKYFS-UHFFFAOYSA-N,F0060-0036,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BLFACSJVZRQNBY-UHFFFAOYSA-N,Mls001121443,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UUTYKXCXDYRGKN-UHFFFAOYSA-N,2-{[2-(Carboxymethoxy)Benzene-1-Carbonyl]Amino}-3-[(4-Chlorophenyl)Methoxy]Benzoic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HXRSSUHPZPMTAE-UHFFFAOYSA-N,Nsc309879,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YOJKKXRJMXIKSR-UHFFFAOYSA-N,2-Nitrobiphenyl,0,-2,-2,4,0,0,1,JRURYQJSLYLRLN-BJMVGYQFSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Entacapone,Levamisole,
TWDZHPAWSHRERC-UHFFFAOYSA-N,F0529-0383,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SITBMQSCSLWFPR-RIYZIHGNSA-N,SITBMQSCSLWFPR-RIYZIHGNSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IRLUOHGSVLDVLW-UHFFFAOYSA-N,2-Ethoxy-N-(2-Hydroxyphenyl)Benzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LMTIZRCZLHTMBX-UHFFFAOYSA-N,Ac1M8Gcm,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XQJSVJNENXIBSM-UHFFFAOYSA-N,2-[2-(4-Bromophenyl)-2-Oxoethoxy]-N-Phenylbenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QBKWSDDPQPWLIX-UHFFFAOYSA-N,F0359-0049,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HERSWIOECWDNDF-RQZCQDPDSA-N,Mls000699845,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CYCOMQXXBZQCAG-VGOFMYFVSA-N,Mls000580841,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DDSFKIFGAPZBSR-UHFFFAOYSA-N,530-75-6,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SIJGWCUJJMPDJQ-UHFFFAOYSA-N,Mls001201319,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZXEYSXDRLYOVCP-UHFFFAOYSA-N,"Triazole, 3B",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YOTVFIHXCVIRDL-UHFFFAOYSA-N,"Triazole, 7B",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YJMCLZCSFUBDQP-UHFFFAOYSA-N,Mls001078119,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WCYRBESDTZZGBR-UHFFFAOYSA-N,Ak-968/37185055,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UUSQVTZBPLYRHV-UHFFFAOYSA-N,Mls000724537,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UVBIDCXWPPYKMW-UHFFFAOYSA-N,Bdbm31651,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LMOXMVZMHJCRNQ-UHFFFAOYSA-N,F0014-0314,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ARGXKQUFWANHMW-UHFFFAOYSA-N,St50728958,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UUZPHZGGRLELIP-UHFFFAOYSA-N,Mls000334926,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OTKAUZNJVDGOEB-UHFFFAOYSA-N,Ac1Lfudn,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GWJHLZXQYPOHGU-UHFFFAOYSA-N,Mls001138541,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VOQPTCIVQMNZQA-UHFFFAOYSA-N,Schembl4789253,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ARJGOBXJJWDHFB-UHFFFAOYSA-N,"(4,5-Dimethoxy-2-Nitro-Phenyl)-Phenyl-Methanone",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LRXRNLQJXRYLBZ-UHFFFAOYSA-N,Chembl1080481,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HSTJAKXFVVTXSZ-UHFFFAOYSA-N,Mls000391919,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HTCLRSKMTNQDCB-UHFFFAOYSA-N,Mls001115537,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NFQMZOBAQVLFOT-UHFFFAOYSA-N,Chembl3185769,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XVDHPQASEKWQQF-UHFFFAOYSA-N,N-(4-Methoxybenzyl)-3-Nitro-2-Pyridinamine,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SJBCEYUECWKTOR-UHFFFAOYSA-N,4-Chloro-2-{[(2-Chloro-4-Nitrophenyl)Amino]Carbonyl}-6-Methylphenyl Acetate,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
OOTABKYAQPDVJM-UHFFFAOYSA-N,"N-[5-(4-Methoxybenzyl)-1,3,4-Thiadiazol-2-Yl]-2-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UAOLOAUQGWYCNP-UHFFFAOYSA-N,N-(4-Fluorobenzyl)-2-Nitrobenzenesulfonamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PMCHHSWNAPKHAU-UHFFFAOYSA-N,St50924448,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IMZGCDAIALAIRY-UHFFFAOYSA-N,2-(Anilinocarbonyl)Phenyl 2-Bromobenzoate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UQMRTZPLCUQSOD-UHFFFAOYSA-N,Chembl3322833,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XBIGZIJKGPCNPK-UHFFFAOYSA-N,"Triazole, 7G",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HTLMWVUYXHRUOF-UHFFFAOYSA-N,Chembl2381202,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZDYHCQWSYJWXFU-UHFFFAOYSA-N,Mls002251387,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FPXPKGRYWPJFTD-UHFFFAOYSA-N,Acetic Acid 1-[(3-Nitro-Phenyl)-Pentanoylamino-Methyl]-Naphthalen-2-Yl Ester,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FPXFGQWJDCLQGG-UHFFFAOYSA-N,Chembl2337034,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
FPXCSBCJYQINEW-UHFFFAOYSA-N,Chembl3322853,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QCCDASOPVJFNAY-UHFFFAOYSA-N,Mls002639077,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AVTXTXIGYBYJGB-DHZHZOJOSA-N,Mls000581130,0,-2,-2,4,0,0,1,UCHDWCPVSPXUMX-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Montelukast,Levamisole,
BPPMIQPXQVIZNJ-UHFFFAOYSA-N,"2-Chloro-1,3-Dinitrobenzene",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JGJSAKRSHCAETO-UHFFFAOYSA-N,F1826-0054,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QGBSBUBEKWWOPF-UHFFFAOYSA-N,Schembl8046704,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GJKHPOFGVGSKEE-UHFFFAOYSA-N,"Triazole, 3I",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
TWNYYNOOHDOFDF-UHFFFAOYSA-N,Ac1Mg02G,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OSQSXKWUIQMJMV-UHFFFAOYSA-N,Smr000163675,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VOCGBNQZWSARTO-UHFFFAOYSA-N,St50699820,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KDUJLNZMVVPFOC-UHFFFAOYSA-N,"Triazole, 3C",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UURIJICHJNUPGA-YDZHTSKRSA-N,Mls000389944,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QGMDJVPCLJXCKD-UHFFFAOYSA-N,"Triazole, 3O",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JGBGHGLUVZWQBU-XNTDXEJSSA-N,JGBGHGLUVZWQBU-XNTDXEJSSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DWSZETYWEVWZRK-UHFFFAOYSA-N,St000384,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QBTYYJANCSGMPI-UHFFFAOYSA-N,Ac1M3Pyi,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VOHCQGMRJCPAKJ-UHFFFAOYSA-N,Stk182121,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FQEIJLVONKLTMQ-UHFFFAOYSA-N,Ac1Lpb4P,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BPWLZLMNMKZPLP-XQRVVYSFSA-N,Ac1Lykdt,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KTPYJHGRGUTOKZ-UHFFFAOYSA-N,St50915066,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NZKBYLCWYHKFFH-UHFFFAOYSA-N,Chembl599110,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PIBAUNUWYKCFCJ-UHFFFAOYSA-N,Ac1Mivyy,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CFBYEGUGFPZCNF-UHFFFAOYSA-N,2-Nitroanisole,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LNDABDSJXOLGCB-UHFFFAOYSA-N,Acetic Acid 1-[(3-Nitro-Phenyl)-Propionylamino-Methyl]-Naphthalen-2-Yl Ester,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DWQKJGDBLSEEBL-HWKANZROSA-N,Mls000703523,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ACCQVVWXUQYHBS-UHFFFAOYSA-N,Smr000113953,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IRBVLLMADVJVLC-UHFFFAOYSA-N,Ac1Le3Vt,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HXKIXANWEUKUOS-UHFFFAOYSA-N,2-Methoxy-N-(2-Oxo-2H-Chromen-3-Yl)Benzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OORLUFBHFYYATC-UHFFFAOYSA-N,Stk066465,0,-2,-2,4,0,0,1,TYZROVQLWOKYKF-ZDUSSCGKSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Linezolid,Levamisole,
HTGMZMALJHUMMK-UHFFFAOYSA-N,Mls000770980,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UDSVOHWDGMFOHN-HWKANZROSA-N,Mls000703513,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UXPAWPCTTXTVDQ-UHFFFAOYSA-N,N-Benzyl-2-(2-Nitrophenoxy)Ethanamine,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IAIBLICIGSHEOL-HWKANZROSA-N,Mls000722301,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AIOLYWIAVAVRPW-UHFFFAOYSA-N,Mls000112536,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PVLYBWYPVHACMS-UHFFFAOYSA-N,Bas 00463581,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VXKRSHNDLYNUTD-UHFFFAOYSA-N,Ac1Mj9C2,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OZDCRCRLAHHXTL-UHFFFAOYSA-N,2-(2-Nitrophenyl)-N-Phenylhydrazinecarboxamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OFIJEGSUDJSKME-UHFFFAOYSA-N,Chembl2234813,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SCZAVKYSJQFZQE-UHFFFAOYSA-N,Smr000197186,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BVWZRKIGXVLBJV-MDWZMJQESA-N,St4016319,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BFIUOWAAWSBUTD-UHFFFAOYSA-N,Ac1Lkuiu,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GTCTVMDIYBZXHI-UHFFFAOYSA-N,Chembl432379,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UGZIZVNAMYQDDG-UHFFFAOYSA-N,Chembl65757,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
RJGQSIUCNTUAKG-UHFFFAOYSA-N,Chembl3187490,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IGRRXZZSQGSYFW-UHFFFAOYSA-N,Chembl1927292,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HNIOGTOITSTWDU-UHFFFAOYSA-N,Chembl2381199,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JANLYWIAHZKILD-UHFFFAOYSA-N,Smr000129402,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FZRPCGBVBMYTTI-UHFFFAOYSA-N,Ac1Nk35C,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RJKGJBPXVHTNJL-UHFFFAOYSA-N,1-Nitronaphthalene,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZRUCMDVGLVKKHQ-UHFFFAOYSA-O,2-[(9-Amino-5-Methyl-Acridine-4-Carbonyl)Amino]Ethyl-Dimethyl-[(5-Nitro-2-Thienyl)Methyl]Ammonium,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MUOMSRJOQGBSSX-UHFFFAOYSA-N,"Triazole, 7A",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RZOGGGZUALLDHU-UHFFFAOYSA-N,Nsc716194,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GPXSEELAIGXJPS-UHFFFAOYSA-N,Chembl2381200,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RIZQIHSQTLYUGA-MHWRWJLKSA-N,RIZQIHSQTLYUGA-MHWRWJLKSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BEWZDJYSVBMQJT-UHFFFAOYSA-N,Chembl611079,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
