inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
KUTVNHOAKHJJFL-ZSIJVUTGSA-N,Alpha-Viniferin,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YHUGGCAPZFPYCA-JDNHERCYSA-N,Chembl421111,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LGBNGGLMVUASAG-UHFFFAOYSA-N,Chembl418007,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QCCHBHSAIQIQGO-UHFFFAOYSA-N,Imirestat,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KPUWBWBNAUTTPX-UHFFFAOYSA-N,Chembl140042,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JORLLGPOJPMFRS-UHFFFAOYSA-N,6-(3-Chloro-Benzenesulfonyl)-2H-Pyridazin-3-One,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JFCAIUYRRZCNPW-UHFFFAOYSA-N,Schembl420994,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZQWPHAZTPSUDEE-UHFFFAOYSA-N,Chembl342339,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KNWXUWPPDTZSFW-UHFFFAOYSA-N,Chembl20637,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YXZJUAVIQRDPBU-IODUZNRKSA-N,Chembl3098459,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AQSBDEAJGKPTRG-UHFFFAOYSA-N,Chembl1092151,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YAKLHRCDDYEKID-UHFFFAOYSA-N,Schembl443930,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AXGZEJAPZLZJRW-UHFFFAOYSA-N,Ac1Oga2A,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YOCRJFKVPQGJHQ-SREIQFSDSA-N,Chembl304302,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RQSXAKYHCNGAIH-UHFFFAOYSA-N,Chembl357435,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
APOYITXPNFORST-UHFFFAOYSA-N,Chembl2261303,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XYIUNVBJJDHGAH-UHFFFAOYSA-N,CID13312649,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PICCQCWBQAQOHS-UHFFFAOYSA-N,Chembl72752,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
TVFSNNWYDVKQPM-UHFFFAOYSA-N,Chembl344057,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YOAFXXUEQDFMOT-UHFFFAOYSA-N,23776-98-9,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IYBAAOLGIVUSAR-UHFFFAOYSA-N,Chembl287152,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YMVNEILYTLOGPY-UHFFFAOYSA-N,"1-(2-Chlorobenzyl)-2,5-Dihydro-4-Hydroxy-5-Oxo-1H-Pyrrole-3-Carboxylic Acid Ethyl Ester",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CDWSQWCRQNBXLX-UHFFFAOYSA-N,Schembl419035,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OZSQTTCEBGWCKC-UHFFFAOYSA-N,Chembl358550,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XUSWEPAQYWTNKX-UHFFFAOYSA-N,Chembl77601,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WUVITTIOKIBHOW-UHFFFAOYSA-N,"Methyl 1-Benzyl-4-Hydroxy-5-Oxo-2,5-Dihydro-1H-Pyrrole-3-Carboxylate",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FHXLPRNZCWBHPD-UHFFFAOYSA-N,Chembl170943,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JAOFNJJQKQITIC-UHFFFAOYSA-N,Chembl20220,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YVKRZUQMTWLNJF-DAROEXNTSA-N,Chembl69586,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XPQLLXHISGLZKA-UHFFFAOYSA-N,Chembl20884,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZMUWEJOPTWSFKR-UHFFFAOYSA-N,Nsc626983,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VDZUYWMVYLIKHW-UHFFFAOYSA-N,Chembl193155,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LQEACWFBKKDVAP-UHFFFAOYSA-N,Chembl142274,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GSHKHNWCAPPEQP-NSHDSACASA-N,Chembl330334,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XHIWSZYOSKMPEN-UHFFFAOYSA-N,XHIWSZYOSKMPEN-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MIGOKAKNQQTPHE-UHFFFAOYSA-N,Chembl422647,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IZPJNGSNFRVSDL-UHFFFAOYSA-N,Schembl443358,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CXOJEFXQICMXBG-UHFFFAOYSA-N,(2-Oxobenzo[Cd]Indol-1(2H)-Yl)Acetic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GKXKWBCARCSQKS-UHFFFAOYSA-N,Chembl1093737,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MOXQMGQGUBSXPN-UHFFFAOYSA-N,Bdbm200220,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VMWZIBFOMSVTEY-UHFFFAOYSA-N,Chembl372902,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SPDAXODNFKUFLT-UHFFFAOYSA-N,Chembl1944862,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XACSXSBJNFWNMY-UHFFFAOYSA-N,"2-(4-Nitrophenyl)-N-(5-Pentyl-1,3,4-Thiadiazol-2-Yl)Acetamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WUXIBQMKACKYBN-UHFFFAOYSA-N,F0470-0435,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VFZWFPLGVTZWTQ-UHFFFAOYSA-N,Bas 00855991,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CLMWNONAIDOHBO-UHFFFAOYSA-N,N-(4-Methyl-Thiazol-2-Yl)-6-Nitro-Phthalamic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FPZSNEKYGROILV-UHFFFAOYSA-N,Chembl422927,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JEBKAUQEILQRNH-UHFFFAOYSA-N,Chembl305251,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YFLCZGRLMSGXPE-UHFFFAOYSA-N,Bdbm50016656,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LBKGISZTPYHDRI-UHFFFAOYSA-N,Chembl20440,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CSWPBKIRCDOXDZ-UHFFFAOYSA-N,Chembl1946962,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XRZJXNXQFMTRMD-UHFFFAOYSA-N,Mls001007839,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GFTAMXNPASWXKC-VZCXRCSSSA-N,GFTAMXNPASWXKC-VZCXRCSSSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DRGSCTUTYDUOTN-UHFFFAOYSA-N,Chembl327139,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PUTXXNLFZLRIFV-UHFFFAOYSA-N,St50618560,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HGDKZQHNFQCWQC-UHFFFAOYSA-N,Chembl1946966,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YXEGXVWXMZZREN-UHFFFAOYSA-N,Mls000877597,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NTAPIDGZYXWUBJ-UHFFFAOYSA-N,Chembl77692,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ITDKTVUYOKIPFE-UHFFFAOYSA-N,Chembl1944853,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZMUDJFYABJTCOO-UHFFFAOYSA-N,Schembl444747,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RNDNMIOYEBTJDS-UHFFFAOYSA-N,Chembl303210,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BJKOERVLRQSJPG-ZMMDDIOLSA-N,Chembl2261565,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YBNZHNUIOQTICJ-SWLSCSKDSA-N,Chembl304798,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OUCHQVYPFQHKNF-UHFFFAOYSA-N,Mls000877598,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
BCSVCWVQNOXFGL-UHFFFAOYSA-N,34-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE ACETIC ACID,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VBBIZCNBONOCLL-UHFFFAOYSA-N,5-Isothiocyanatoalrestatin,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DQMPMMARWRKXFV-UHFFFAOYSA-N,Chembl20575,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OFWUTLYOGLOZID-UHFFFAOYSA-N,F0664-0108,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VDYFIKQEBBKQES-UHFFFAOYSA-N,Chembl291659,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VQLAKBFYOTWPMJ-UHFFFAOYSA-N,CID44272420,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YZGCPFMWCIGAMN-UHFFFAOYSA-N,"2-[(2-Chloro-4-Nitrobenzoyl)Amino]-N,N,4-Trimethyl-1,3-Thiazole-5-Carboxamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ORVJNLHVHJVTNR-UHFFFAOYSA-N,St50828781,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VMWNCFKCEYKJMC-UHFFFAOYSA-N,Chembl371122,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UKPVEHDSFDPUMM-UHFFFAOYSA-N,Mls001147754,0,-2,-2,4,0,0,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Dqfbyfpfkxhelb-Uhfffaoysa-N,Niclosamide,Levamisole
MLFKNCYUUMLHTD-UHFFFAOYSA-N,Chembl74579,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AELHTGPZSMCCHY-UHFFFAOYSA-N,Chembl68586,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DRGMQNAKYOITLD-UHFFFAOYSA-N,Chembl109865,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PYBRUIGJEUJNOB-UHFFFAOYSA-N,Chembl19373,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZNXZWXYSOWLUIL-UHFFFAOYSA-N,Chembl20024,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PQTRZKFVZIHTER-UHFFFAOYSA-N,Chembl277708,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YKEKRSAANOLJQF-AMIZOPFISA-N,Chembl70116,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GQKBFUUCXZFQNP-UHFFFAOYSA-N,Chembl418832,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CBPBLJRUDFCSAG-UHFFFAOYSA-N,Chembl1093738,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YCZZTBZEHXEKHP-UHFFFAOYSA-N,"1H-Phenalene-3-Acetic Acid, 2-Methyl-1-Oxo-",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZAHPEMBCUDLTEN-UHFFFAOYSA-N,Chembl357206,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FQELKXJYAGISES-UHFFFAOYSA-N,Chembl143231,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NGOIRLYCOKDYGW-UHFFFAOYSA-N,Bdbm50016652,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PMHBARXTNRTBSR-UHFFFAOYSA-N,Chembl279673,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VTAPFQFGVVPFNM-UHFFFAOYSA-N,Chembl199100,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UXWVQJJCKMIRCB-UHFFFAOYSA-N,Chembl168614,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GFMCQBPQKHGFRW-UHFFFAOYSA-N,Stk259389,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RIKSFXCJLZYUBU-UHFFFAOYSA-N,Bdbm50016644,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IQVVPOSKFVZVKK-UHFFFAOYSA-N,Bdbm50016635,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GJSIXQDXGNTUSN-UHFFFAOYSA-N,Chembl372136,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UUGKLXSPGMIJED-UHFFFAOYSA-N,Chembl13803,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OWLOTXFJBAQAHN-UHFFFAOYSA-N,Chembl20306,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MBBBYTSYHZTASW-ULUSZKPHSA-N,Mls002152963,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NCOJBOIGJDFUFH-UHFFFAOYSA-N,Chembl1946964,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JOXMSJXZLXVZJJ-UHFFFAOYSA-N,Chembl3260158,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NRSPCCQAXORBCM-UHFFFAOYSA-N,Bdbm50016642,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZLRZNGZTDMERMQ-BZZOAKBMSA-N,ZLRZNGZTDMERMQ-BZZOAKBMSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MHCXKYJBQMJPRJ-UHFFFAOYSA-N,MHCXKYJBQMJPRJ-UHFFFAOYSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KHMHPWZCDNMQKJ-UHFFFAOYSA-N,"{2-[(4-Bromo-2,3,5,6-Tetrafluorobenzyl)Carbamoyl]-5-Chlorophenoxy}Acetic Acid",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HXNAGYMCTAINEA-UHFFFAOYSA-N,"Indole, 20",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AGDDRJOVEWEYPU-UHFFFAOYSA-N,St50618437,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FIEPBKFDOUSQFJ-UHFFFAOYSA-N,CID13312640,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RGMSNGYTIIEEOW-UHFFFAOYSA-N,Chembl341864,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HNJJFOAMCSHSLO-UHFFFAOYSA-N,Chembl470376,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZAEJBEGSWLFDJP-DNVCBOLYSA-N,Chembl306687,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XOJYJEBZQIGCBU-UHFFFAOYSA-N,Chembl20740,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NMWBQDUMSFMKDB-JYHQXFQUSA-N,Chembl2261566,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CBKGKRSEMOYUPU-UHFFFAOYSA-N,Chembl281442,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CJKKMQCZOLCXAM-UHFFFAOYSA-N,Inhibitor Idd 384,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VZEFZFGCCPPMQL-UHFFFAOYSA-N,Schembl419953,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QYSFXUVFRUYJCZ-UHFFFAOYSA-N,Bdbm200221,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OYOQNBUNNOQZQP-UHFFFAOYSA-N,Chembl414496,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PZWGNXPTHHVLTA-UHFFFAOYSA-N,"N-(2,4-Dichlorophenyl)-4-(3-Nitro-1H-1,2,4-Triazol-1-Yl)Butanamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GSAJQGVLZBMWHB-UHFFFAOYSA-N,Chembl10552,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZFHMZAGFUQFFEJ-UHFFFAOYSA-N,Schembl445175,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IZJXNSSSDSSFTN-UHFFFAOYSA-N,Chembl358792,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KOWJJEXQISLJRF-UHFFFAOYSA-N,Chembl142599,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UBTOLNBEJUVJOJ-UHFFFAOYSA-N,Chembl3666151,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GAABTUJRXYWNFC-UHFFFAOYSA-N,Chembl19759,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BRXHBAFNICPNFH-SREIQFSDSA-N,Unii-7Bb546Dq6H,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VHPPSROXTVQXDZ-UHFFFAOYSA-N,Chembl68580,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HJXKXDILPXEWJY-UHFFFAOYSA-N,Chembl194582,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UBYQBIRRQSZGKI-UHFFFAOYSA-N,Chembl373040,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HMIFNEKPRFKIQX-QHCPKHFHSA-N,Chembl1939429,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HJXJFWMRDBPCQA-UHFFFAOYSA-N,Chembl2261304,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OUHOXIPLBJIWEG-UHFFFAOYSA-N,Nsc655651,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FAGPFLAWTBAEEE-UHFFFAOYSA-N,Chembl3422327,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HWMRUPZOGNOXNE-UHFFFAOYSA-N,Gossylic Lactone,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HXEYVOPGUKCHBE-UHFFFAOYSA-N,Chembl369911,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NQSRQLZRICOORI-UHFFFAOYSA-N,Chembl20581,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RAFLAMXOHBZLHF-UHFFFAOYSA-N,Chembl1673029,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RQVFDJCEHLLOER-UHFFFAOYSA-N,Chembl20005,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CMUNGESEWVZCTE-UHFFFAOYSA-N,Bdbm50016640,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ISJXLKGPHQLSRN-UHFFFAOYSA-N,Schembl419670,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OBJNJNCPBZUIBA-UHFFFAOYSA-N,Chembl284593,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IQCRGUUBTKWZBQ-UHFFFAOYSA-N,Bdbm50016639,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KWHVPRMPKWTOGS-UHFFFAOYSA-N,Chembl20925,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CNXSHPZDKZIAOV-UHFFFAOYSA-N,"1-(4-Methoxybenzyl)-2,5-Dihydro-4-Hydroxy-5-Oxo-1H-Pyrrole-3-Carboxylic Acid Ethyl Ester",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZAIAVBMBDRUAAP-UHFFFAOYSA-N,Chembl197805,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GEMQYFLXUNHMGH-JMCQJSRRSA-N,Chembl303731,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YJZMPJSWEFZTDV-SREIQFSDSA-N,Chembl69870,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FAZBQMIONFTMSA-UHFFFAOYSA-N,Chembl20685,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MPAKLVVWDVUEFG-UHFFFAOYSA-N,Chembl33400,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
